Aver_25_x,Aver_25_y,Aver_25_z,Aver_75_x,Aver_75_y,Aver_75_z,n_peak_x,n_peak_y,n_peak_z,P_peak_x,P_peak_y,P_peak_z,std_x,std_y,std_z,mean_x,mean_y,mean_z,BSC,FKL,FOL,SDL,CSI,CSO,JOG,JUM,SCH,STD,STN,STU,WAL,age,weigth,heigth,sex,sensor_signal
1.3358639311846157,-0.44005650436954064,1.1569843612759827,1.2679101455004582,-1.104293834883481,0.9103186696979274,0.7351543277835683,-1.8334496249461079,0.23205010049290373,0.7106014639885928,-1.1532841598760346,0.15359933176190718,-0.12922082375601365,0.3373689206444869,-0.11451092124443742,1.4251773731672823,-1.078009880757408,1.0560132868855538,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,102,177,1,#Acceleration
-0.35449709067348095,-0.7994387353104313,1.0684887326143162,-0.726401565509173,-1.4162277440448259,1.3002268516611355,-0.4758181200685373,-1.268777714703441,1.111132984691291,-0.8131944844426545,-0.9888377697098141,1.0122747864653658,-0.8797739397029296,0.3379039455426147,0.2677070786870893,-0.6127502243672502,-1.1459881120327882,1.299400771632585,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,50,160,0,#Acceleration
-0.3316886636438115,0.7466805017504856,0.9405179828468299,-0.7449820963858247,-0.28876753918644343,0.6113877063914699,-1.7764834273450887,0.9160937951079412,-0.5996301171597462,1.0145520170923212,-0.11200492856798674,1.7605467661857095,1.0150205258520715,-0.9663598815201877,1.1321160594298716,-0.3291902267545281,0.1998997901162283,0.5841886239338309,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,93,186,1,#Acceleration
-0.5775132126890314,-2.0003959348018383,1.349896207923044,-0.6842856437844778,-2.0997443642011913,0.9850492900016282,0.031428869894520824,-0.5429035089424807,,-0.03337730431626324,-1.3638205853728744,1.3900981887521082,0.1453755236419416,-0.031125435446583173,-1.1388656882719856,-0.5846655126787802,-2.2585006547112654,1.4953010456438058,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,80,189,1,#Acceleration
0.21444748080547915,-0.8382209900594865,-0.7434733481025875,0.6052041044634628,1.3413070607184203,-0.6883147155775436,0.24044723562209802,0.6485670953061015,0.022285328301665366,0.8463597318739995,-0.03487969035975185,-0.007553328189778749,0.8994000281356197,2.299058936385452,0.5275872301767875,0.47342385042273327,0.10872590040000302,-0.6848063585584058,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26,64,169,1,#Acceleration
1.1964788317701003,0.14167731686628673,1.2480292467303715,0.8616156116429187,-0.6310148450092318,0.9850492900016282,0.541210466009397,0.6412481882266009,-2.516987018272147,0.5863285213142985,-0.2785189045818611,0.9100852403006107,-0.3569113725329317,-0.7890874199857565,1.9990676151357458,1.1070844727870595,-0.22426804070822443,0.6456234661479417,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,80,168,0,#Acceleration
1.9694325336129481,-0.7141177694630406,1.2225628720743145,1.417173840550927,-1.3888479644800897,0.8745751354702198,0.1902218336414853,-0.5540065850863471,,1.593730686839371,-0.9801996995011844,0.7439689388829176,0.37057525456387064,-0.1332062117481788,-0.8417449954388165,1.5567052085762365,-1.1367757003725532,1.1550340629567792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26,80,168,0,#Acceleration
0.1700976572007701,-0.6701645510137577,1.7535440898472854,-0.31639088279276806,-1.1277622202848543,1.4722708130867266,0.833211518145861,0.940256022765206,0.6703533200404127,-0.361342977147738,-1.0236117001137575,1.5075112239867727,-0.6934571174804379,-0.38005153677122233,0.40600779571588425,0.04539840938373418,-0.9386951955557412,1.587549697261706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25,80,189,1,#Acceleration
0.9633255663882814,1.3878802165575101,-0.8249669968331855,0.832506113269498,0.517469001371247,-1.6111018575064957,1.4060630844545579,,0.58552116750955,0.3048525725691983,0.5759901149329787,-1.695535421941129,-0.8739236100420846,-1.0690344424289278,-1.3797871914870534,0.9869476785383897,1.1174189953986426,-1.2898766113519446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26,55,164,0,#Acceleration
0.05605533681405211,1.4499322669124763,-1.0949148495241072,0.18032901386046238,0.6392113387072774,-1.6127265003776174,0.6583428453616461,,0.0694403586224826,-0.5146102287211307,0.8334376007252811,-1.8386111403368406,-0.19681041288338735,-0.7725095986149406,-1.1445416237742896,0.11926704524257396,1.2230421470485426,-1.4762321495450466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26,90,170,0,#Acceleration
2.6644571872990563,0.28646446245674406,-0.41940860164265126,2.0829766690700424,-0.20369467018561,-0.9905214626805697,,,0.5812076054698874,-0.3331368545773956,-0.15537038345629264,-2.0466147820208076,0.24674546633240427,-0.9464361617948766,-1.1119671474640278,2.2646950287392795,-0.021231303524941732,-0.8253287386294915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26,90,170,0,#Acceleration
3.005950772160673,-0.3030258853214637,-0.5371923494811053,2.340626904176751,-1.1003824407201184,-1.5428678069136512,-1.2453969793253903,-1.8871803562048588,-0.6565218369538799,2.7100675426972063,-0.45400237014112355,-0.4352586069516494,0.9996737849991221,0.20522113604896464,-0.8320955343807813,2.57777521944038,-0.9239810139841327,-1.008028462412477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32,93,186,1,#Acceleration
0.12701502282643728,1.4085645033159606,-0.49135213051990406,-0.1987141031670116,0.4993788339974874,-0.5973347826514638,0.6991063827423921,,0.817279818900159,-1.1003257848960957,0.7309224747543924,-0.7032547304981253,-1.0932404142073175,-0.7697980649536788,-0.3770568357820196,-0.058153662885413765,1.0729196025078205,-0.4782962726087169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26,80,168,0,#Acceleration
-0.9196403590875561,-0.8278790545598268,-0.472890341825955,-0.32568114564421297,0.351723734962332,0.9395615288824184,-0.7734966814056481,0.7137349090433444,1.0764650803898965,-1.30099504472484,-2.088536338750215,1.7283050726095943,-0.188723597052725,0.3081754868667498,0.5911493350133055,-0.9417837360274351,-0.647925994422778,0.7620017247577711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32,93,186,1,#Acceleration
0.33989406366288694,-0.8408064727195208,-0.6568862382957036,0.23607060649041714,0.46613210613607764,0.6650001238218693,0.6973188845267634,-0.3840769979996742,0.4914417026721704,-0.4457310010023878,-0.17419703936117878,0.20203433447833122,-0.6138324213436408,1.3171426142488702,1.2390928263196976,0.26555300063322684,0.008130909035707356,-0.11605595242716048,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,64,169,1,#Acceleration
0.00030128646319618947,-0.6966657561758333,-0.6498828755726547,0.09114238804610732,2.1054961854941454,-0.7500497536171354,0.020736310895656213,1.1603137348836232,0.4963732028121133,-0.47327757326232484,2.226623297534237,-0.6475546954097993,0.1552962472912793,2.3439478292064515,-0.33224692678261336,-0.03007112324077423,0.7558694107964524,-0.7200252185521527,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26,80,168,0,#Acceleration
-0.9221745787725623,-0.22804680367877495,-0.5244589627119253,0.3264959343632157,0.4250624265783758,0.8063417973730739,0.1533226740230984,,1.0186847916965345,-0.30313323536171505,-0.3638242342793661,-0.5475078310191998,0.8427616457551811,-0.21588295985897527,0.49997191718016293,-0.11060499906896008,0.25072550238959906,0.31360411013423983,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,50,160,0,#Acceleration
2.1626709656893164,-0.8278790545598268,1.0875888127680862,1.6989788498709124,-1.3844476460463064,0.5431526718759936,-0.634071579187272,-0.04073138011995454,,1.8565456253721124,-1.2975507224510956,0.7232932955814121,0.71309322958744,-0.3049643080297967,-1.2763148954112609,1.8636136602163387,-1.3935990496135728,1.0387485826629657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22,93,183,1,#Acceleration
