Aver_25_x,Aver_25_y,Aver_25_z,Aver_75_x,Aver_75_y,Aver_75_z,n_peak_x,n_peak_y,n_peak_z,P_peak_x,P_peak_y,P_peak_z,std_x,std_y,std_z,mean_x,mean_y,mean_z,BSC,FKL,FOL,SDL,CSI,CSO,JOG,JUM,SCH,STD,STN,STU,WAL,age,weigth,heigth,sex,sensor_signal
0.20631182587470465,0.7472663762919346,0.8607595374208951,-0.8070078191921518,-0.6701040630365073,-0.4740793011748582,-0.5046015304941754,-0.2267499323589932,0.37141170273480667,0.6668860037325727,-0.4537491551760041,-0.6694395774671471,0.09664896043730782,-0.5355411341758245,-0.4696775073773144,-0.5549584484423234,0.15564495952439342,0.9346120465094336,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,102,177,1,#Rate
0.7552107039279775,0.7984068782207261,0.8510668539212715,-0.8123979329108166,-0.7335786377243446,-0.7396297013384588,-0.8085284385490417,0.9793965050851574,-0.5860703213305012,-0.2923864774974105,0.18069256440684847,-0.35832358342246295,-0.25996860735094834,-0.8873135735382364,-0.751971545931134,-0.5317309863495994,0.3632511655252833,-0.2012043559385932,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,50,160,0,#Rate
0.7695816109090998,0.8081665161982889,0.6759913445354608,-0.7834260713972517,-0.6954938969339374,-0.7241488929403976,-0.3950840224825154,0.12447367091284038,0.4648385613162742,0.4363421486295497,1.4798948035746404,0.22903624560561606,-0.40121147759149794,0.25273547162887844,-0.4587392134491359,-0.3048826919767834,0.7754416443123545,-0.036347719980498294,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,93,186,1,#Rate
-0.5045227450823779,0.3705443613500099,0.09866737940352381,-0.7686032592224074,-0.20080169609453216,-0.23323576328148432,-0.8481456940170206,-0.3112179781932492,0.6848957708411146,-0.906573459817112,-0.441246866109349,-0.5189930722463247,0.09647259429723111,-0.0883969232583641,-0.07701455143870847,-2.2023010438425312,-0.24330252255761517,0.1248590212932653,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,80,189,1,#Rate
-0.9983915565786735,-1.067245399265587,-0.5510509777785785,1.2152954232367021,1.4827078277751742,0.5333512611238814,-0.006612416607702835,-0.8243967639608426,0.5405886516671794,0.04371213746625359,0.4675839960895775,-0.0945206319913095,0.808054431612404,1.2553599417745078,0.24417894020041941,0.3673920140485725,0.2538725896312386,0.4154587222631157,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26,64,169,1,#Rate
0.7860555904917271,0.7445336769935841,0.8413740196826603,-0.7807310156408863,-0.7274359412299007,-0.6265023063937685,-0.33467022116228007,0.5471375596088127,0.23696510311490923,0.10880436155215222,-0.042306427733532014,0.16942457315089346,-0.4122675108591186,-0.7163560603226665,-0.455714149197016,-0.4538510025640458,0.4430544262220109,1.1941784964238125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,80,168,0,#Rate
0.7846535482111813,0.7882568555420701,0.8365276422315094,-0.7807310156408863,-0.6823894694330465,-0.5776787012180412,-0.20509496037040517,0.20346640022639068,-0.0814635815329322,-0.39540115495689065,-0.6791493672516087,1.1009586861076255,-0.8096109774461667,-0.6914383878918389,0.49399627142842045,-0.2138382045872585,-0.09153165240283856,0.9390832733850333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26,80,168,0,#Rate
0.3980408655987539,0.7734222087814583,0.7989682070680512,-0.8063340541500935,-0.6438952093754902,-0.6610357516439087,0.025102275872240145,1.1238009312553756,,-1.6835033533948558,-0.19811706755456915,,-0.7288349982499629,-0.8820500458019097,-1.3524955794241496,-1.354686861220355,0.7380791237780052,0.3657153079633806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25,80,189,1,#Rate
0.49232808617378576,0.3666405143390775,0.3255377866657937,0.1800567696011601,-0.19261144482806072,-0.12665783165483832,-0.3508745738450794,0.9821477242849568,1.0248244750733362,-0.32050108661391924,-0.8968129797564819,-0.42626240654489456,-0.15777576164456178,-0.7425995865995509,-0.7781443659241051,0.4677039176371492,0.1220346079961282,0.5184383081448828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26,55,164,0,#Rate
0.22103322850734805,-0.48010556646977226,-1.60665220686474,0.36028869224353205,-0.26468580077563936,1.7589957691139904,0.682305785638901,0.17783471717558014,-0.1434717883400508,-0.38401288239147113,-0.3075222363360578,1.4935113076375774,-0.4302277622567463,0.17059917816175302,1.449609755211137,0.9502912496596593,-1.1138045518446054,0.47007996355774534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26,90,170,0,#Rate
